Date,Close,High,Low,Open,Volume
2016-05-26 00:00:00+00:00,207.4772,208.6933,206.8746,208.1674,14190024
2016-05-27 00:00:00+00:00,213.5798,214.0619,207.8935,207.9593,13401594
2016-05-30 00:00:00+00:00,212.265,215.0698,211.4543,213.9523,9633652
2016-05-31 00:00:00+00:00,209.8875,213.2073,209.5917,212.3308,23332727
2016-06-01 00:00:00+00:00,208.9563,211.6953,208.5619,209.9095,9042808
2016-06-02 00:00:00+00:00,209.5369,209.7341,207.0937,209.1535,10253825
2016-06-03 00:00:00+00:00,210.282,210.9941,209.4493,210.3587,8643295
2016-06-06 00:00:00+00:00,209.2192,211.016,208.7262,210.5778,8672842
2016-06-07 00:00:00+00:00,209.274,210.5668,208.518,209.756,18954268
2016-06-08 00:00:00+00:00,209.0658,209.9204,207.9811,209.9204,12135516
2016-06-09 00:00:00+00:00,212.8019,213.9632,209.526,210.3587,15643495
2016-06-10 00:00:00+00:00,214.018,215.7053,212.1774,213.4264,16316760
2016-06-13 00:00:00+00:00,214.9821,215.4971,211.0269,212.5279,10214469
2016-06-14 00:00:00+00:00,213.9194,215.9244,212.3965,214.9493,10923848
2016-06-15 00:00:00+00:00,215.7491,216.1654,213.3716,214.7411,11129082
2016-06-16 00:00:00+00:00,213.9304,215.5409,211.9035,214.9603,9372207
2016-06-17 00:00:00+00:00,213.6236,214.4453,212.5718,214.0837,10534878
2016-06-20 00:00:00+00:00,216.9762,217.5021,212.1117,213.021,10758608
2016-06-21 00:00:00+00:00,216.2969,217.8417,214.6754,217.8308,13933068
2016-06-22 00:00:00+00:00,214.8507,216.0339,214.1056,215.8367,12788710
2016-06-23 00:00:00+00:00,214.8397,215.1794,212.5499,214.7302,9837526
2016-06-24 00:00:00+00:00,208.4852,211.4324,204.53,211.4324,24985097
2016-06-27 00:00:00+00:00,209.4055,210.008,206.0857,206.0857,9163399
2016-06-28 00:00:00+00:00,209.8766,210.6983,209.263,209.5698,7604977
2016-06-29 00:00:00+00:00,211.8706,212.3198,210.3587,210.7969,7523987
2016-06-30 00:00:00+00:00,212.3636,214.1933,211.9035,212.9881,12758283
2016-07-01 00:00:00+00:00,213.3059,214.0399,212.5499,213.1525,6610193
2016-07-04 00:00:00+00:00,216.2093,217.7212,213.7551,213.7551,7803505
2016-07-05 00:00:00+00:00,217.6116,219.759,214.8069,216.0778,11359882
2016-07-07 00:00:00+00:00,216.4722,219.2332,216.0887,217.4802,12029091
2016-07-08 00:00:00+00:00,214.3905,216.7133,213.9413,216.275,7140617
2016-07-11 00:00:00+00:00,217.4802,218.017,215.9463,217.1515,8266601
2016-07-12 00:00:00+00:00,219.8686,220.2192,217.1515,218.0828,9767494
2016-07-13 00:00:00+00:00,221.0409,222.783,220.033,220.263,14915296
2016-07-14 00:00:00+00:00,220.1973,222.2132,218.7401,220.8985,10758372
2016-07-15 00:00:00+00:00,221.7969,223.7252,219.8905,221.0957,13992989
2016-07-18 00:00:00+00:00,220.4931,227.6146,219.5071,225.2591,32106850
2016-07-19 00:00:00+00:00,223.024,224.1525,218.0937,220.4383,16649300
2016-07-20 00:00:00+00:00,224.1635,225.3248,222.7501,223.4951,12265316
2016-07-21 00:00:00+00:00,220.515,224.6017,220.2192,224.3826,6711097
2016-07-22 00:00:00+00:00,222.3776,223.024,220.2411,220.4384,6899519
2016-07-25 00:00:00+00:00,224.1087,224.3278,220.7341,222.1913,8241568
2016-07-26 00:00:00+00:00,224.3935,226.7491,222.4543,224.1635,10516399
2016-07-27 00:00:00+00:00,221.9941,224.8208,221.0848,224.1744,11030767
2016-07-28 00:00:00+00:00,224.8975,225.8069,221.9832,222.3995,15610838
2016-07-29 00:00:00+00:00,222.3885,224.5798,221.7531,224.3826,9629597
2016-08-01 00:00:00+00:00,221.2053,223.5718,220.2302,223.0678,7978251
2016-08-02 00:00:00+00:00,221.9284,223.5061,220.5041,220.8766,7710138
2016-08-03 00:00:00+00:00,217.7979,222.279,217.261,222.279,11872282
2016-08-04 00:00:00+00:00,217.5897,219.1236,215.4862,218.9045,10187608
2016-08-05 00:00:00+00:00,222.6844,223.287,218.4772,218.6854,12109001
2016-08-08 00:00:00+00:00,225.533,226.5738,223.2103,223.4842,13556347
2016-08-09 00:00:00+00:00,225.8507,226.6834,223.7252,225.0399,13290768
2016-08-10 00:00:00+00:00,219.9234,226.6943,219.5618,225.9712,13471958
2016-08-11 00:00:00+00:00,222.2132,224.1306,219.0359,219.5509,14169454
2016-08-12 00:00:00+00:00,226.9682,228.524,222.8487,222.8487,16365425
2016-08-16 00:00:00+00:00,224.5798,228.9403,222.52,227.0668,13367575
2016-08-17 00:00:00+00:00,222.0379,225.4344,220.7013,224.4045,15486572
2016-08-18 00:00:00+00:00,223.0788,224.3059,222.6296,222.6296,7749690
2016-08-19 00:00:00+00:00,222.3885,223.9443,220.6794,223.0678,8177802
2016-08-22 00:00:00+00:00,221.7202,223.4403,220.7013,221.7531,6684236
2016-08-23 00:00:00+00:00,221.4134,222.4105,220.2192,221.7531,7320433
2016-08-24 00:00:00+00:00,223.6156,223.9334,221.534,221.6873,8719596
2016-08-25 00:00:00+00:00,221.9065,225.4782,221.0957,223.769,14960746
2016-08-26 00:00:00+00:00,225.2371,225.8726,222.3228,223.0459,9639663
2016-08-29 00:00:00+00:00,231.7123,232.2162,224.8427,225.0947,16193208
2016-08-30 00:00:00+00:00,233.6734,234.1335,230.7371,232.7093,18170724
2016-08-31 00:00:00+00:00,232.271,235.3387,229.4224,233.3447,23295502
2016-09-01 00:00:00+00:00,225.522,235.0648,224.7551,230.7371,42621045
2016-09-02 00:00:00+00:00,222.0489,226.2561,219.6276,225.9383,28124615
2016-09-06 00:00:00+00:00,223.4842,224.6017,222.4105,223.4842,11510431
2016-09-07 00:00:00+00:00,222.9911,225.0509,221.9832,223.9443,12927438
2016-09-08 00:00:00+00:00,226.4423,227.0011,223.5499,224.1744,12206479
2016-09-09 00:00:00+00:00,228.8856,230.0579,225.6973,226.7929,15269894
2016-09-12 00:00:00+00:00,229.3128,231.3945,225.511,225.7849,33684893
2016-09-14 00:00:00+00:00,228.9294,232.0519,228.0858,229.6415,18604842
2016-09-15 00:00:00+00:00,233.3666,234.5061,229.4224,229.4224,31371009
2016-09-16 00:00:00+00:00,235.6784,239.6884,232.0738,233.8049,39324529
2016-09-19 00:00:00+00:00,237.1794,238.4065,234.6814,235.021,16678060
2016-09-20 00:00:00+00:00,235.3826,237.6943,234.2541,237.53,11531268
2016-09-21 00:00:00+00:00,234.9553,237.7272,234.2431,235.3388,10943394
2016-09-22 00:00:00+00:00,238.6146,240.1156,236.4343,237.3108,18761415
2016-09-23 00:00:00+00:00,241.6495,243.1067,238.6256,238.6256,31085948
2016-09-26 00:00:00+00:00,242.6136,247.5111,241.0907,241.781,38213411
2016-09-27 00:00:00+00:00,243.3367,246.7222,242.4822,244.7611,19374535
2016-09-28 00:00:00+00:00,238.9872,242.7889,238.034,242.767,24820234
2016-09-29 00:00:00+00:00,234.9991,243.3915,233.8925,239.9404,21260295
2016-09-30 00:00:00+00:00,237.4642,239.8417,233.6515,234.024,11199883
2016-10-03 00:00:00+00:00,238.9981,242.778,235.8318,238.1874,18125170
2016-10-04 00:00:00+00:00,240.2361,242.8547,239.283,239.513,13113580
2016-10-05 00:00:00+00:00,238.7132,242.4603,237.9244,241.9125,10789932
2016-10-06 00:00:00+00:00,243.4025,246.7879,239.283,239.283,21111045
2016-10-07 00:00:00+00:00,243.0081,246.0868,242.4603,244.1037,15280380
2016-10-10 00:00:00+00:00,240.2361,245.8567,239.7212,244.1037,11553662
2016-10-13 00:00:00+00:00,231.6465,238.6366,230.518,238.6256,21938040
2016-10-14 00:00:00+00:00,236.1385,237.0917,232.6326,232.9284,15265659
2016-10-17 00:00:00+00:00,232.4134,236.8288,231.9971,236.6535,9826781
2016-10-18 00:00:00+00:00,236.8945,237.2561,232.7202,233.5858,11073137
2016-10-19 00:00:00+00:00,238.264,239.8746,236.9603,237.6286,17073242
2016-10-20 00:00:00+00:00,238.3079,240.5977,237.5409,239.7102,10125508
2016-10-21 00:00:00+00:00,233.1913,240.3786,231.9204,240.3786,43608816
2016-10-24 00:00:00+00:00,232.9941,235.3388,232.4134,234.4623,10513017
2016-10-25 00:00:00+00:00,232.4573,233.4214,231.0001,233.3666,7658966
2016-10-26 00:00:00+00:00,230.9672,232.1505,230.5399,231.4055,10945927
2016-10-27 00:00:00+00:00,229.7949,230.9344,228.6336,230.3208,12842476
2016-10-28 00:00:00+00:00,231.1644,231.8328,228.7212,230.0798,8127969
2016-11-01 00:00:00+00:00,230.2989,231.3836,229.5101,230.3646,10223897
2016-11-02 00:00:00+00:00,224.3278,228.513,223.7252,228.1077,7039997
2016-11-03 00:00:00+00:00,224.3716,226.7381,223.6375,224.3497,7311872
2016-11-04 00:00:00+00:00,220.3397,225.018,219.1236,223.5608,11535892
2016-11-07 00:00:00+00:00,219.3756,222.7501,218.9154,222.1913,9506040
2016-11-08 00:00:00+00:00,219.8905,220.3726,218.7511,220.3726,13432073
2016-11-09 00:00:00+00:00,220.1316,221.0957,203.7849,208.1674,21640144
2016-11-10 00:00:00+00:00,221.4025,225.4673,220.6575,223.1993,9764091
2016-11-11 00:00:00+00:00,219.5071,222.9583,218.0499,218.6525,14775330
2016-11-15 00:00:00+00:00,215.9244,219.1236,214.6425,218.3567,14487470
2016-11-16 00:00:00+00:00,216.1764,218.4224,214.8945,218.028,16550762
2016-11-17 00:00:00+00:00,214.2481,218.7182,213.514,216.0559,12628378
2016-11-18 00:00:00+00:00,216.3846,217.524,215.1794,215.8367,18163751
2016-11-21 00:00:00+00:00,217.261,217.7102,215.4423,216.3955,13232434
2016-11-22 00:00:00+00:00,219.4413,220.8328,217.6555,218.6196,17646355
2016-11-23 00:00:00+00:00,221.0957,221.4244,219.025,220.2192,13107911
2016-11-24 00:00:00+00:00,216.3517,220.3397,215.2232,220.3397,18913793
2016-11-25 00:00:00+00:00,217.7431,218.2252,215.6943,216.9324,10454964
2016-11-28 00:00:00+00:00,216.1983,219.2551,215.6395,217.5897,8312777
2016-11-29 00:00:00+00:00,218.6196,220.0658,216.5051,216.7132,9885281
2016-11-30 00:00:00+00:00,216.9433,219.1126,216.1983,219.1126,27596098
2016-12-01 00:00:00+00:00,218.6306,222.4105,218.028,219.1236,12627845
2016-12-02 00:00:00+00:00,217.9732,220.2192,217.3268,218.2252,12481430
2016-12-05 00:00:00+00:00,217.776,219.0578,216.1654,218.028,3987213
2016-12-06 00:00:00+00:00,220.263,220.5588,217.9403,218.2471,6726369
2016-12-07 00:00:00+00:00,218.9374,220.7889,218.3238,220.0001,4930865
2016-12-08 00:00:00+00:00,223.517,223.9005,220.0768,220.2302,8750556
2016-12-09 00:00:00+00:00,225.4673,226.1027,223.5718,223.9443,8239158
2016-12-12 00:00:00+00:00,225.0838,228.261,223.6156,223.6156,9023848
2016-12-13 00:00:00+00:00,227.8447,228.1077,225.1605,225.2591,10365823
2016-12-14 00:00:00+00:00,232.1615,233.2461,227.4941,227.8447,24139260
2016-12-15 00:00:00+00:00,230.7262,233.9364,229.784,230.6057,19331986
2016-12-16 00:00:00+00:00,231.6465,232.7093,230.518,230.518,14942206
2016-12-19 00:00:00+00:00,232.8298,233.7939,231.033,231.1754,15009634
2016-12-20 00:00:00+00:00,231.8109,232.4901,230.77,231.1097,11688169
2016-12-21 00:00:00+00:00,232.9832,233.8706,231.6575,232.2929,20367894
2016-12-22 00:00:00+00:00,230.8138,232.8517,230.2879,231.8328,28892834
2016-12-23 00:00:00+00:00,231.6794,234.2322,230.518,230.518,10265033
2016-12-26 00:00:00+00:00,229.521,233.5858,228.9075,231.033,15321770
2016-12-27 00:00:00+00:00,233.3009,233.8268,229.4224,229.6087,17442849
2016-12-28 00:00:00+00:00,230.014,234.3636,229.4443,234.0021,9637310
2016-12-29 00:00:00+00:00,233.4652,234.1993,229.9702,230.0798,8772325
2016-12-30 00:00:00+00:00,237.1794,237.7491,232.9503,233.3228,15711974
2017-01-02 00:00:00+00:00,237.771,238.8447,234.9772,237.53,7097888
2017-01-03 00:00:00+00:00,238.7132,240.3786,236.8945,238.8119,6434204
2017-01-04 00:00:00+00:00,233.8378,239.5021,233.2133,239.4802,10392483
2017-01-05 00:00:00+00:00,236.0838,236.6316,234.1883,234.6814,8734164
2017-01-06 00:00:00+00:00,235.5469,237.7491,235.1415,235.3826,7845839
2017-01-09 00:00:00+00:00,236.1495,237.9682,234.6814,235.9961,5228980
2017-01-10 00:00:00+00:00,238.8119,239.8089,236.6535,236.6535,11349916
2017-01-11 00:00:00+00:00,237.9792,240.0937,237.53,239.9403,11475958
2017-01-12 00:00:00+00:00,237.3766,238.9214,236.6096,238.1873,4371992
2017-01-13 00:00:00+00:00,238.9324,240.4882,237.6505,237.6505,7234429
2017-01-16 00:00:00+00:00,235.8318,239.7103,235.3278,238.8338,12013154
2017-01-17 00:00:00+00:00,228.1624,234.024,227.5599,233.3666,39234251
2017-01-18 00:00:00+00:00,226.2561,229.6415,225.4234,228.4583,15867619
2017-01-19 00:00:00+00:00,226.5081,229.0499,225.9164,226.8258,15284274
2017-01-20 00:00:00+00:00,224.777,227.3298,224.3606,226.5628,8784907
2017-01-23 00:00:00+00:00,222.6077,225.9164,221.9284,223.9005,13708502
2017-01-24 00:00:00+00:00,225.1057,225.4343,222.8487,222.8487,9419288
2017-01-25 00:00:00+00:00,222.9144,226.2889,222.6624,226.1356,23856654
2017-01-27 00:00:00+00:00,224.6236,225.4563,223.2869,223.5608,21861796
2017-01-30 00:00:00+00:00,228.9403,229.3019,224.5579,224.5907,15678126
2017-01-31 00:00:00+00:00,229.028,230.9125,227.9543,229.3895,15125194
2017-02-01 00:00:00+00:00,230.0031,230.277,226.8367,229.2252,11312284
2017-02-02 00:00:00+00:00,228.6555,230.2551,227.5051,230.0798,9099129
2017-02-03 00:00:00+00:00,226.4971,230.1784,225.7192,229.2033,13219481
2017-02-06 00:00:00+00:00,228.2501,228.9622,226.1465,227.2312,9991907
2017-02-07 00:00:00+00:00,225.8945,228.4035,225.0838,228.3268,9905562
2017-02-08 00:00:00+00:00,224.6346,227.5051,223.9443,225.8945,16230826
2017-02-09 00:00:00+00:00,226.2999,226.5738,224.9961,225.259,9861688
2017-02-10 00:00:00+00:00,225.7302,226.9135,224.7222,226.7929,12518554
2017-02-13 00:00:00+00:00,225.6644,226.5738,223.9443,226.3547,8565757
2017-02-14 00:00:00+00:00,230.0359,230.7152,225.6754,226.7929,18244623
2017-02-15 00:00:00+00:00,230.3646,231.7232,229.0389,230.7152,15236663
2017-02-16 00:00:00+00:00,233.9144,234.3417,230.6386,230.6386,19655195
2017-02-17 00:00:00+00:00,235.6674,236.2591,231.9314,233.6953,14847356
2017-02-20 00:00:00+00:00,235.6455,236.4015,233.6953,234.5828,11650581
2017-02-21 00:00:00+00:00,238.4503,239.0529,235.1306,235.6017,14186476
2017-02-22 00:00:00+00:00,264.5918,265.5011,239.283,239.5021,127323130
2017-02-23 00:00:00+00:00,259.1684,267.769,258.4234,265.9284,62249698
2017-02-27 00:00:00+00:00,271.4723,275.3946,260.8338,260.8667,83422197
2017-02-28 00:00:00+00:00,271.2859,273.4662,269.1933,269.9602,36111716
2017-03-01 00:00:00+00:00,270.5081,272.6774,269.522,271.7352,24385665
2017-03-02 00:00:00+00:00,271.0011,274.9344,268.8756,271.2531,18063590
2017-03-03 00:00:00+00:00,275.778,282.1874,272.0529,272.0529,84305639
2017-03-06 00:00:00+00:00,286.033,287.4902,277.2462,278.0679,66724743
2017-03-07 00:00:00+00:00,285.9453,290.777,284.017,288.9911,42071555
2017-03-08 00:00:00+00:00,282.9324,286.5479,281.8149,286.5479,43336972
2017-03-09 00:00:00+00:00,281.9573,284.4224,280.8069,282.6695,31094457
2017-03-10 00:00:00+00:00,280.8398,283.9842,276.3587,282.7243,24785585
2017-03-14 00:00:00+00:00,282.5599,289.024,281.6286,288.9692,27765035
2017-03-15 00:00:00+00:00,285.9453,288.4324,282.7571,282.8995,24107889
2017-03-16 00:00:00+00:00,284.3458,287.1396,283.4583,287.0519,15924023
2017-03-17 00:00:00+00:00,285.0141,289.2322,284.4334,286.6137,22727289
2017-03-20 00:00:00+00:00,280.6535,286.2302,280.1167,286.1754,12869337
2017-03-21 00:00:00+00:00,276.9284,281.3328,275.9424,280.9603,22596181
2017-03-22 00:00:00+00:00,276.03,277.3886,273.1486,274.3428,20291685
2017-03-23 00:00:00+00:00,279.0101,279.9414,275.6575,276.786,11807911
2017-03-24 00:00:00+00:00,281.9573,283.1077,277.9473,279.1854,16282523
2017-03-27 00:00:00+00:00,274.1455,280.2043,273.291,278.528,32452615
2017-03-28 00:00:00+00:00,272.9732,276.9722,272.1734,275.6575,21707345
2017-03-29 00:00:00+00:00,275.3617,276.0957,270.2561,274.277,18924345
2017-03-30 00:00:00+00:00,278.4294,279.3278,274.5619,275.0001,27862325
2017-03-31 00:00:00+00:00,289.4403,293.1107,277.4104,277.4104,45390562
2017-04-03 00:00:00+00:00,301.2182,302.5001,292.9792,294.0639,44886623
2017-04-05 00:00:00+00:00,310.0599,310.7173,302.4125,305.7213,40323877
2017-04-06 00:00:00+00:00,315.2093,317.4882,307.2552,308.7452,50620850
2017-04-07 00:00:00+00:00,308.2193,314.2233,307.3318,311.4404,31875272
2017-04-10 00:00:00+00:00,302.6864,312.2292,301.799,308.9643,30768410
2017-04-11 00:00:00+00:00,300.7143,306.8717,300.2213,304.1107,32249647
2017-04-12 00:00:00+00:00,296.6933,303.8039,296.0688,303.0041,27448279
2017-04-13 00:00:00+00:00,299.0599,300.9443,295.2361,296.6933,12713918
2017-04-17 00:00:00+00:00,304.9872,305.7979,299.1037,299.1037,11837502
2017-04-18 00:00:00+00:00,300.2432,308.9643,299.542,306.7621,16016414
2017-04-19 00:00:00+00:00,299.9364,302.9493,297.4712,299.9802,11572557
2017-04-20 00:00:00+00:00,300.1007,303.8806,298.9065,302.1714,8393496
2017-04-21 00:00:00+00:00,307.3208,311.3746,302.0728,302.5001,30230907
2017-04-24 00:00:00+00:00,310.5858,314.4424,306.8169,308.7561,25512511
2017-04-25 00:00:00+00:00,313.9603,321.6186,312.4922,319.9204,36764315
2017-04-26 00:00:00+00:00,310.3776,315.5489,307.3428,314.4424,16763153
2017-04-27 00:00:00+00:00,308.8547,312.0648,307.2551,310.4981,12571594
2017-04-28 00:00:00+00:00,305.7213,311.2212,304.8009,308.9095,11848658
2017-05-02 00:00:00+00:00,300.3198,307.2112,299.3885,307.2112,18591411
2017-05-03 00:00:00+00:00,300.2213,302.5549,299.1037,301.7113,9500038
2017-05-04 00:00:00+00:00,297.5589,302.3029,296.7043,301.295,14365934
2017-05-05 00:00:00+00:00,291.0509,299.6187,290.3388,298.3587,15598448
2017-05-08 00:00:00+00:00,289.5499,293.5161,288.8816,291.4344,16066733
2017-05-09 00:00:00+00:00,291.5111,292.2342,289.298,290.1197,21106150
2017-05-10 00:00:00+00:00,297.8109,298.7969,291.5768,292.4862,22906024
2017-05-11 00:00:00+00:00,297.9095,300.1445,296.1784,298.9065,13783848
2017-05-12 00:00:00+00:00,295.9155,298.8846,294.5131,298.0191,7523427
2017-05-15 00:00:00+00:00,294.524,297.2192,292.2013,297.2192,6738085
2017-05-16 00:00:00+00:00,297.1973,301.7113,293.8447,294.9513,12655992
2017-05-17 00:00:00+00:00,296.4962,299.3119,295.3238,296.4742,9844573
2017-05-18 00:00:00+00:00,290.8537,295.8169,290.1416,293.6804,9790379
2017-05-19 00:00:00+00:00,288.9911,292.6834,287.0519,292.0918,12813204
2017-05-22 00:00:00+00:00,290.1525,292.2233,288.1914,290.6675,8801430
2017-05-23 00:00:00+00:00,286.0768,291.4016,285.299,290.4922,9223001
2017-05-24 00:00:00+00:00,284.3567,287.8627,283.787,286.5041,14326531
2017-05-25 00:00:00+00:00,285.3976,287.5778,284.0828,284.8607,25922008
2017-05-26 00:00:00+00:00,293.034,294.5898,284.8607,285.7262,21430443
2017-05-29 00:00:00+00:00,297.3288,299.2023,292.6615,292.9683,24022633
2017-05-30 00:00:00+00:00,297.8657,299.038,295.4882,297.1097,9658309
2017-05-31 00:00:00+00:00,293.779,299.7501,292.7053,299.5419,16423338
2017-06-01 00:00:00+00:00,291.0509,293.6256,289.9006,292.026,9534069
2017-06-02 00:00:00+00:00,290.284,293.3408,288.5858,292.53,11495005
2017-06-05 00:00:00+00:00,291.2919,293.8447,288.3338,290.6127,10835031
2017-06-06 00:00:00+00:00,287.6655,292.2999,287.2711,292.2999,9591064
2017-06-07 00:00:00+00:00,293.4065,294.0639,286.8328,287.3149,11199223
2017-06-08 00:00:00+00:00,291.8069,294.6774,291.0071,293.6256,7903123
2017-06-09 00:00:00+00:00,292.6834,296.4633,291.6535,294.7431,13836547
2017-06-12 00:00:00+00:00,289.1227,291.3796,288.5858,290.6784,8432435
2017-06-13 00:00:00+00:00,288.0051,290.777,287.271,289.3746,6025338
2017-06-14 00:00:00+00:00,297.4603,298.0081,288.3447,288.3447,52939271
2017-06-15 00:00:00+00:00,303.2561,305.6774,297.8109,298.0081,28290813
2017-06-16 00:00:00+00:00,304.3189,305.8527,300.0459,304.3846,32710880
2017-06-19 00:00:00+00:00,308.7999,310.2352,304.6256,304.6256,15236956
2017-06-20 00:00:00+00:00,309.4792,311.6157,308.4055,308.7451,10142474
2017-06-21 00:00:00+00:00,311.5938,312.9085,307.7043,308.4823,19992472
2017-06-22 00:00:00+00:00,313.9275,316.7213,312.8428,313.2263,22118609
2017-06-23 00:00:00+00:00,314.6287,315.9763,313.4783,314.6615,31143289
2017-06-27 00:00:00+00:00,314.9135,316.1953,312.2511,313.785,32591540
2017-06-28 00:00:00+00:00,306.4444,315.5271,305.798,315.5271,15567803
2017-06-29 00:00:00+00:00,305.1734,308.9642,304.6037,306.773,12898245
2017-06-30 00:00:00+00:00,302.3906,305.1077,301.3059,305.02,7814271
2017-07-03 00:00:00+00:00,302.6207,305.6117,300.4185,304.1874,9195278
2017-07-04 00:00:00+00:00,311.5829,312.7114,304.3627,304.5819,18816782
2017-07-05 00:00:00+00:00,316.1187,317.1704,312.032,313.2262,27209010
2017-07-06 00:00:00+00:00,316.0968,317.7293,315.0998,317.4444,13590313
2017-07-07 00:00:00+00:00,326.7462,328.1924,315.538,316.1954,35845310
2017-07-10 00:00:00+00:00,327.1187,328.8826,326.2969,327.6117,3504540
2017-07-11 00:00:00+00:00,327.4474,329.6495,325.8368,328.9045,20995547
2017-07-12 00:00:00+00:00,331.1177,334.1635,328.1376,328.5539,17104482
2017-07-13 00:00:00+00:00,336.1794,336.82,332.6566,333.2309,23010262
2017-07-14 00:00:00+00:00,338.7524,339.2494,334.7327,335.7156,20530867
2017-07-17 00:00:00+00:00,342.7281,344.4618,339.4703,339.4703,18749450
2017-07-18 00:00:00+00:00,335.6935,342.7391,333.7278,341.6347,19640167
2017-07-19 00:00:00+00:00,338.5758,339.6912,334.0812,334.0812,11790198
2017-07-20 00:00:00+00:00,337.6813,342.3415,336.5327,340.0776,13626050
2017-07-21 00:00:00+00:00,350.0718,351.5516,341.2262,342.3415,97142371
2017-07-24 00:00:00+00:00,356.753,358.8844,350.0718,353.3848,43429394
2017-07-25 00:00:00+00:00,353.8597,358.8954,352.8547,358.8402,20063064
2017-07-26 00:00:00+00:00,358.4095,359.9887,353.6278,354.3125,21954323
2017-07-27 00:00:00+00:00,352.2364,360.3421,350.8118,359.5691,18409364
2017-07-28 00:00:00+00:00,352.159,354.699,348.5258,351.4522,14331863
2017-07-31 00:00:00+00:00,356.742,357.5371,352.5014,353.8155,16567422
2017-08-01 00:00:00+00:00,354.1799,358.4095,351.5074,358.4095,12311920
2017-08-02 00:00:00+00:00,359.8341,361.2697,355.1738,355.5935,20786240
2017-08-03 00:00:00+00:00,364.4502,367.719,357.1506,359.3151,19707381
2017-08-04 00:00:00+00:00,358.277,367.2993,356.7199,367.2993,18579866
2017-08-07 00:00:00+00:00,356.996,360.3641,356.1567,360.3641,9537088
2017-08-08 00:00:00+00:00,353.948,358.034,350.4694,357.3604,10961296
2017-08-09 00:00:00+00:00,353.1198,357.8021,350.0718,353.7161,10436651
2017-08-10 00:00:00+00:00,349.9283,354.8536,348.5147,351.8498,10188164
2017-08-11 00:00:00+00:00,341.5133,348.9675,338.5868,342.5514,16996281
2017-08-14 00:00:00+00:00,347.4325,349.9614,344.7711,344.7711,13440617
2017-08-16 00:00:00+00:00,345.8975,348.0841,342.3857,347.2006,13576650
2017-08-17 00:00:00+00:00,346.1183,352.8658,344.8042,346.5379,15828719
2017-08-18 00:00:00+00:00,347.9515,348.4816,343.0373,345.4337,7935890
2017-08-21 00:00:00+00:00,345.522,349.8841,344.6055,348.3049,7573558
2017-08-22 00:00:00+00:00,344.5612,348.9454,343.6778,347.2006,9533641
2017-08-23 00:00:00+00:00,349.4203,350.4142,343.0373,345.6215,8320052
2017-08-24 00:00:00+00:00,346.3282,351.8608,345.5441,351.1762,12654347
2017-08-28 00:00:00+00:00,345.9968,349.3981,344.8152,348.7577,12316426
2017-08-29 00:00:00+00:00,338.3991,346.2067,337.9242,344.9588,15164812
2017-08-30 00:00:00+00:00,345.4557,346.4938,340.409,341.8004,10334911
2017-08-31 00:00:00+00:00,352.1701,352.8216,347.6423,347.8632,25104625
2017-09-01 00:00:00+00:00,355.6156,357.0512,353.164,353.3517,15431918
2017-09-04 00:00:00+00:00,356.3334,361.3691,352.4682,356.8083,21560532
2017-09-05 00:00:00+00:00,360.585,361.082,358.034,360.0108,25216776
2017-09-06 00:00:00+00:00,363.4121,364.9803,358.4206,359.2157,48745984
2017-09-07 00:00:00+00:00,361.3802,367.7411,360.0108,363.5447,16205339
2017-09-08 00:00:00+00:00,360.8501,363.6551,358.7298,362.2195,13248413
2017-09-11 00:00:00+00:00,361.2918,365.2453,360.6955,362.7937,12690592
2017-09-12 00:00:00+00:00,363.8759,364.4281,360.8942,363.4342,6500191
2017-09-13 00:00:00+00:00,375.0297,379.8445,363.1029,363.9864,29377106
2017-09-14 00:00:00+00:00,372.7547,380.5513,371.9376,378.0334,11867640
2017-09-15 00:00:00+00:00,371.8492,376.7303,368.735,371.9375,28595395
2017-09-18 00:00:00+00:00,373.5057,375.9352,372.4235,375.4714,5061995
2017-09-19 00:00:00+00:00,370.4357,374.9193,369.7289,374.8972,7718697
2017-09-20 00:00:00+00:00,374.2125,385.4104,373.3069,378.166,24942703
2017-09-21 00:00:00+00:00,371.6504,376.2224,369.3976,374.1462,12950541
2017-09-22 00:00:00+00:00,361.0709,371.0099,359.2156,371.0099,12294087
2017-09-25 00:00:00+00:00,362.9041,365.7312,355.6818,360.0108,14229631
2017-09-26 00:00:00+00:00,362.2636,365.3336,358.7739,362.9704,10564143
2017-09-27 00:00:00+00:00,353.0093,364.7373,351.397,364.6931,18448855
2017-09-28 00:00:00+00:00,347.3994,354.6658,344.6385,353.2302,29547622
2017-09-29 00:00:00+00:00,344.9478,350.4694,344.1526,349.7405,16666208
2017-10-03 00:00:00+00:00,352.656,355.0855,346.9135,351.1762,18345748
2017-10-04 00:00:00+00:00,361.7115,364.406,351.4412,353.0315,18907611
2017-10-05 00:00:00+00:00,364.0526,365.9521,361.6231,364.4281,10631751
2017-10-06 00:00:00+00:00,369.751,370.767,363.368,363.9864,12997688
2017-10-09 00:00:00+00:00,366.9239,370.9657,365.7533,370.6123,8850408
2017-10-10 00:00:00+00:00,372.4676,374.2787,367.0785,367.0785,14732024
2017-10-11 00:00:00+00:00,371.1203,379.1819,369.2871,373.3952,15420644
2017-10-12 00:00:00+00:00,385.5208,387.3098,371.9817,371.9817,18642942
2017-10-13 00:00:00+00:00,387.1552,393.4498,385.7858,388.4141,21509701
